"CUST_ID","CUST_GENDER","CUST_YEAR_OF_BIRTH","CUST_MARITAL_STATUS","CUST_INCOME_LEVEL","CUST_CREDIT_LIMIT"
"7099","M","1961","","&quot;F: 110,000 - 129,999&quot;","7000"
"1739","M","1944","single","&quot;F: 110,000 - 129,999&quot;","3000"
"5294","M","1943","married","&quot;F: 110,000 - 129,999&quot;","5000"
"8850","M","1961","","&quot;F: 110,000 - 129,999&quot;","10000"
"12406","M","1980","single","&quot;F: 110,000 - 129,999&quot;","3000"
"15961","M","1940","married","&quot;F: 110,000 - 129,999&quot;","5000"
"23971","M","1947","married","&quot;E: 90,000 - 109,999&quot;","1500"
"27526","M","1944","","&quot;E: 90,000 - 109,999&quot;","7000"
"31082","M","1961","","&quot;E: 90,000 - 109,999&quot;","9000"
"34638","M","1967","married","&quot;E: 90,000 - 109,999&quot;","1500"
"39082","M","1957","","&quot;E: 90,000 - 109,999&quot;","9000"
"42637","M","1952","married","&quot;E: 90,000 - 109,999&quot;","1500"
"19569","M","1968","","&quot;E: 90,000 - 109,999&quot;","7000"
"46415","M","1959","","&quot;E: 90,000 - 109,999&quot;","9000"
"49971","M","1970","married","&quot;E: 90,000 - 109,999&quot;","1500"
"3527","M","1964","","&quot;E: 90,000 - 109,999&quot;","7000"
"7082","M","1981","","&quot;E: 90,000 - 109,999&quot;","9000"
"10637","M","1950","married","&quot;E: 90,000 - 109,999&quot;","1500"
"14193","M","1953","","&quot;E: 90,000 - 109,999&quot;","7000"
"17749","M","1944","","&quot;E: 90,000 - 109,999&quot;","9000"
"21304","M","1943","married","&quot;E: 90,000 - 109,999&quot;","1500"
"24860","M","1946","","&quot;E: 90,000 - 109,999&quot;","7000"
"28415","M","1942","","&quot;E: 90,000 - 109,999&quot;","9000"
"31970","M","1980","married","&quot;E: 90,000 - 109,999&quot;","1500"
"35527","M","1955","","&quot;E: 90,000 - 109,999&quot;","7000"
"36415","M","1979","","&quot;E: 90,000 - 109,999&quot;","9000"
"39971","M","1936","married","&quot;E: 90,000 - 109,999&quot;","1500"
"43526","M","1966","","&quot;E: 90,000 - 109,999&quot;","7000"
"28458","M","1937","","&quot;E: 90,000 - 109,999&quot;","9000"
"47304","M","1977","married","&quot;E: 90,000 - 109,999&quot;","1500"
"50859","M","1978","","&quot;E: 90,000 - 109,999&quot;","7000"
"4416","M","1939","","&quot;E: 90,000 - 109,999&quot;","9000"
"7971","M","1954","married","&quot;E: 90,000 - 109,999&quot;","1500"
"11526","M","1933","","&quot;E: 90,000 - 109,999&quot;","7000"
"15082","M","1944","","&quot;E: 90,000 - 109,999&quot;","9000"
"18637","M","1946","married","&quot;E: 90,000 - 109,999&quot;","1500"
"20002","M","1958","","&quot;E: 90,000 - 109,999&quot;","7000"
"22193","M","1935","","&quot;E: 90,000 - 109,999&quot;","7000"
"25749","M","1940","","&quot;E: 90,000 - 109,999&quot;","9000"
"29304","M","1939","married","&quot;E: 90,000 - 109,999&quot;","1500"
"32859","M","1960","","&quot;E: 90,000 - 109,999&quot;","7000"
"37304","M","1945","married","&quot;E: 90,000 - 109,999&quot;","1500"
"40859","M","1956","","&quot;E: 90,000 - 109,999&quot;","7000"
"44415","M","1983","","&quot;E: 90,000 - 109,999&quot;","9000"
"26648","F","1982","married","&quot;L: 300,000 and above&quot;","7000"
"32851","M","1957","","&quot;E: 90,000 - 109,999&quot;","3000"
"36408","M","1966","single","&quot;F: 110,000 - 129,999&quot;","9000"
"39964","M","1948","married","&quot;F: 110,000 - 129,999&quot;","1500"
"43519","M","1957","","&quot;F: 110,000 - 129,999&quot;","7000"
"28391","M","1983","single","&quot;F: 110,000 - 129,999&quot;","9000"
"47297","M","1941","married","&quot;F: 110,000 - 129,999&quot;","1500"
"50852","M","1947","","&quot;F: 110,000 - 129,999&quot;","7000"
"4409","M","1974","single","&quot;F: 110,000 - 129,999&quot;","9000"
"7964","M","1972","married","&quot;F: 110,000 - 129,999&quot;","1500"
"11519","M","1940","","&quot;F: 110,000 - 129,999&quot;","7000"
"15075","M","1946","single","&quot;F: 110,000 - 129,999&quot;","9000"
"18630","M","1964","married","&quot;F: 110,000 - 129,999&quot;","1500"
"19335","M","1967","","&quot;F: 110,000 - 129,999&quot;","7000"
"31085","M","1933","","&quot;C: 50,000 - 69,999&quot;","3000"
"34641","M","1952","married","&quot;C: 50,000 - 69,999&quot;","5000"
"37307","M","1948","married","&quot;C: 50,000 - 69,999&quot;","5000"
"40862","M","1951","","&quot;C: 50,000 - 69,999&quot;","3000"
"44418","M","1938","","&quot;C: 50,000 - 69,999&quot;","3000"
"1825","M","1945","","&quot;C: 50,000 - 69,999&quot;","3000"
"37380","M","1943","married","&quot;C: 50,000 - 69,999&quot;","5000"
"48196","M","1940","","&quot;C: 50,000 - 69,999&quot;","3000"
"1752","M","1959","","&quot;C: 50,000 - 69,999&quot;","3000"
"5307","M","1965","married","&quot;C: 50,000 - 69,999&quot;","5000"
"8863","M","1930","","&quot;C: 50,000 - 69,999&quot;","3000"
"12419","M","1935","","&quot;C: 50,000 - 69,999&quot;","3000"
"15974","M","1947","married","&quot;C: 50,000 - 69,999&quot;","5000"
"19529","M","1966","","&quot;C: 50,000 - 69,999&quot;","3000"
"23084","M","1957","","&quot;C: 50,000 - 69,999&quot;","3000"
"26641","M","1968","married","&quot;C: 50,000 - 69,999&quot;","5000"
"30196","M","1962","","&quot;C: 50,000 - 69,999&quot;","3000"
"33751","M","1979","","&quot;C: 50,000 - 69,999&quot;","3000"
"36418","M","1942","","&quot;C: 50,000 - 69,999&quot;","3000"
"39974","M","1934","married","&quot;C: 50,000 - 69,999&quot;","5000"
"43529","M","1974","","&quot;C: 50,000 - 69,999&quot;","3000"
"28491","M","1967","","&quot;C: 50,000 - 69,999&quot;","3000"
"47307","M","1949","married","&quot;C: 50,000 - 69,999&quot;","5000"
"50862","M","1970","","&quot;C: 50,000 - 69,999&quot;","3000"
"4419","M","1963","","&quot;C: 50,000 - 69,999&quot;","3000"
"7974","M","1939","married","&quot;C: 50,000 - 69,999&quot;","5000"
"11529","M","1954","","&quot;C: 50,000 - 69,999&quot;","3000"
"15085","M","1981","","&quot;C: 50,000 - 69,999&quot;","3000"
"18640","M","1972","married","&quot;C: 50,000 - 69,999&quot;","5000"
"20335","M","1946","","&quot;C: 50,000 - 69,999&quot;","3000"
"22196","M","1960","","&quot;C: 50,000 - 69,999&quot;","3000"
"25752","M","1926","","&quot;C: 50,000 - 69,999&quot;","5000"
"5331","M","1983","single","&quot;G: 130,000 - 149,999&quot;","3000"
"8887","M","1952","married","&quot;G: 130,000 - 149,999&quot;","5000"
"12443","M","1955","","&quot;G: 130,000 - 149,999&quot;","10000"
"15998","M","1950","single","&quot;G: 130,000 - 149,999&quot;","3000"
"19553","M","1947","married","&quot;G: 130,000 - 149,999&quot;","7000"
"23108","M","1952","","&quot;G: 130,000 - 149,999&quot;","10000"
"26665","M","1948","single","&quot;G: 130,000 - 149,999&quot;","5000"
"30220","M","1982","married","&quot;G: 130,000 - 149,999&quot;","5000"
"33775","M","1957","","&quot;G: 130,000 - 149,999&quot;","10000"
"36442","M","1946","","&quot;G: 130,000 - 149,999&quot;","15000"
"39998","M","1947","single","&quot;G: 130,000 - 149,999&quot;","5000"
"43553","M","1951","married","&quot;G: 130,000 - 149,999&quot;","5000"
"28735","M","1964","","&quot;G: 130,000 - 149,999&quot;","10000"
"47331","M","1942","single","&quot;G: 130,000 - 149,999&quot;","5000"
"50886","M","1977","married","&quot;G: 130,000 - 149,999&quot;","5000"
"4443","M","1949","","&quot;G: 130,000 - 149,999&quot;","15000"
"7998","M","1950","single","&quot;G: 130,000 - 149,999&quot;","3000"
"11553","M","1946","married","&quot;G: 130,000 - 149,999&quot;","7000"
"15109","M","1978","","&quot;G: 130,000 - 149,999&quot;","10000"
"18664","M","1949","single","&quot;G: 130,000 - 149,999&quot;","5000"
"22779","M","1976","married","&quot;G: 130,000 - 149,999&quot;","5000"
"22220","M","1951","married","&quot;G: 130,000 - 149,999&quot;","5000"
"25776","M","1948","","&quot;G: 130,000 - 149,999&quot;","15000"
"29331","M","1963","single","&quot;G: 130,000 - 149,999&quot;","3000"
"32886","M","1969","married","&quot;G: 130,000 - 149,999&quot;","5000"
"39109","M","1958","","&quot;G: 130,000 - 149,999&quot;","10000"
"42664","M","1985","single","&quot;G: 130,000 - 149,999&quot;","3000"
"19846","M","1944","married","&quot;G: 130,000 - 149,999&quot;","7000"
"32039","M","1957","","&quot;F: 110,000 - 129,999&quot;","7000"
"35596","M","1984","single","&quot;F: 110,000 - 129,999&quot;","9000"
"37373","M","1959","","&quot;F: 110,000 - 129,999&quot;","7000"
"40928","M","1941","single","&quot;F: 110,000 - 129,999&quot;","9000"
"44484","M","1978","married","&quot;F: 110,000 - 129,999&quot;","1500"
"2481","M","1971","married","&quot;F: 110,000 - 129,999&quot;","1500"
"38036","M","1965","","&quot;F: 110,000 - 129,999&quot;","7000"
"48262","M","1982","single","&quot;F: 110,000 - 129,999&quot;","9000"
"1818","M","1951","married","&quot;F: 110,000 - 129,999&quot;","1500"
"5373","M","1954","","&quot;F: 110,000 - 129,999&quot;","7000"
"8929","M","1947","single","&quot;F: 110,000 - 129,999&quot;","9000"
"12485","M","1945","married","&quot;F: 110,000 - 129,999&quot;","1500"
"16040","M","1949","","&quot;F: 110,000 - 129,999&quot;","7000"
"19595","M","1945","single","&quot;F: 110,000 - 129,999&quot;","9000"
"23150","M","1981","married","&quot;F: 110,000 - 129,999&quot;","1500"
"26707","M","1956","","&quot;F: 110,000 - 129,999&quot;","7000"
"10654","M","1980","single","&quot;F: 110,000 - 129,999&quot;","9000"
"14210","M","1940","married","&quot;F: 110,000 - 129,999&quot;","1500"
"17766","M","1967","","&quot;F: 110,000 - 129,999&quot;","7000"
"21321","M","1983","single","&quot;F: 110,000 - 129,999&quot;","9000"
"24877","M","1941","married","&quot;F: 110,000 - 129,999&quot;","1500"
"28432","M","1947","","&quot;F: 110,000 - 129,999&quot;","7000"
"31987","M","1974","single","&quot;F: 110,000 - 129,999&quot;","9000"
"35544","M","1972","married","&quot;F: 110,000 - 129,999&quot;","1500"
"39100","M","1969","married","&quot;D: 70,000 - 89,999&quot;","5000"
"42655","M","1963","","&quot;D: 70,000 - 89,999&quot;","10000"
"19757","M","1944","single","&quot;D: 70,000 - 89,999&quot;","3000"
"46433","M","1937","married","&quot;D: 70,000 - 89,999&quot;","5000"
"49989","M","1975","","&quot;D: 70,000 - 89,999&quot;","10000"
"3545","M","1946","single","&quot;D: 70,000 - 89,999&quot;","3000"
"7100","M","1945","married","&quot;D: 70,000 - 89,999&quot;","5000"
"10655","M","1942","","&quot;D: 70,000 - 89,999&quot;","10000"
"14211","M","1960","single","&quot;D: 70,000 - 89,999&quot;","3000"
"17767","M","1966","married","&quot;D: 70,000 - 89,999&quot;","5000"
"21322","M","1934","","&quot;D: 70,000 - 89,999&quot;","10000"
"24878","M","1938","single","&quot;D: 70,000 - 89,999&quot;","3000"
"2080","M","1936","married","&quot;E: 90,000 - 109,999&quot;","1500"
"37635","M","1966","","&quot;E: 90,000 - 109,999&quot;","7000"
"48221","M","1982","","&quot;E: 90,000 - 109,999&quot;","9000"
"1777","M","1938","married","&quot;E: 90,000 - 109,999&quot;","1500"
"5332","M","1945","","&quot;E: 90,000 - 109,999&quot;","7000"
"8888","M","1973","","&quot;E: 90,000 - 109,999&quot;","9000"
"12444","M","1971","married","&quot;E: 90,000 - 109,999&quot;","1500"
"15999","M","1937","","&quot;E: 90,000 - 109,999&quot;","7000"
"19554","M","1945","","&quot;E: 90,000 - 109,999&quot;","9000"
"23109","M","1963","married","&quot;E: 90,000 - 109,999&quot;","1500"
"26666","M","1948","","&quot;E: 90,000 - 109,999&quot;","7000"
"30221","M","1969","","&quot;E: 90,000 - 109,999&quot;","9000"
"33776","M","1951","married","&quot;E: 90,000 - 109,999&quot;","1500"
"37333","M","1953","married","&quot;J: 190,000 - 249,999&quot;","7000"
"40888","M","1961","","&quot;J: 190,000 - 249,999&quot;","15000"
"44444","M","1957","single","&quot;J: 190,000 - 249,999&quot;","11000"
"2091","M","1966","single","&quot;J: 190,000 - 249,999&quot;","11000"
"37646","M","1972","married","&quot;J: 190,000 - 249,999&quot;","7000"
"48222","M","1958","","&quot;J: 190,000 - 249,999&quot;","15000"
"1778","M","1956","single","&quot;J: 190,000 - 249,999&quot;","11000"
"5333","M","1954","married","&quot;J: 190,000 - 249,999&quot;","7000"
"8889","M","1973","","&quot;J: 190,000 - 249,999&quot;","15000"
"12445","M","1964","single","&quot;J: 190,000 - 249,999&quot;","11000"
"16000","M","1975","married","&quot;J: 190,000 - 249,999&quot;","7000"
"19555","M","1969","","&quot;J: 190,000 - 249,999&quot;","15000"
"30203","F","1964","single","&quot;L: 300,000 and above&quot;","15000"
"33758","F","1960","single","&quot;L: 300,000 and above&quot;","11000"
"37315","F","1945","single","&quot;G: 130,000 - 149,999&quot;","11000"
"40870","F","1956","married","&quot;G: 130,000 - 149,999&quot;","1500"
"44426","F","1941","","&quot;G: 130,000 - 149,999&quot;","9000"
"1903","F","1955","","&quot;G: 130,000 - 149,999&quot;","7000"
"37458","F","1950","single","&quot;G: 130,000 - 149,999&quot;","9000"
"48204","F","1947","married","&quot;G: 130,000 - 149,999&quot;","3000"
"1760","F","1952","","&quot;G: 130,000 - 149,999&quot;","7000"
"5315","F","1948","single","&quot;G: 130,000 - 149,999&quot;","11000"
"8871","F","1982","married","&quot;G: 130,000 - 149,999&quot;","1500"
"12427","F","1957","","&quot;G: 130,000 - 149,999&quot;","7000"
"15982","F","1959","single","&quot;G: 130,000 - 149,999&quot;","9000"
"19537","F","1954","married","&quot;G: 130,000 - 149,999&quot;","1500"
"23092","F","1960","","&quot;G: 130,000 - 149,999&quot;","7000"
"26649","F","1945","single","&quot;G: 130,000 - 149,999&quot;","11000"
"30204","F","1979","married","&quot;G: 130,000 - 149,999&quot;","1500"
"33759","F","1980","","&quot;G: 130,000 - 149,999&quot;","7000"
"36426","F","1966","","&quot;G: 130,000 - 149,999&quot;","7000"
"39982","F","1983","single","&quot;G: 130,000 - 149,999&quot;","9000"
"43537","F","1952","married","&quot;G: 130,000 - 149,999&quot;","1500"
"28569","F","1978","","&quot;G: 130,000 - 149,999&quot;","7000"
"47315","F","1949","single","&quot;G: 130,000 - 149,999&quot;","11000"
"50870","F","1951","married","&quot;G: 130,000 - 149,999&quot;","1500"
"4427","F","1948","","&quot;G: 130,000 - 149,999&quot;","9000"
"7982","F","1963","single","&quot;G: 130,000 - 149,999&quot;","9000"
"11537","F","1969","married","&quot;G: 130,000 - 149,999&quot;","1500"
"15093","F","1946","","&quot;G: 130,000 - 149,999&quot;","9000"
"18648","F","1947","single","&quot;G: 130,000 - 149,999&quot;","11000"
"21113","F","1946","married","&quot;G: 130,000 - 149,999&quot;","3000"
"22204","F","1951","married","&quot;G: 130,000 - 149,999&quot;","1500"
"25760","F","1970","","&quot;G: 130,000 - 149,999&quot;","7000"
"29315","F","1961","single","&quot;G: 130,000 - 149,999&quot;","9000"
"32870","F","1972","married","&quot;G: 130,000 - 149,999&quot;","1500"
"38204","F","1973","married","&quot;G: 130,000 - 149,999&quot;","1500"
"41759","F","1943","","&quot;G: 130,000 - 149,999&quot;","9000"
"45314","F","1947","single","&quot;G: 130,000 - 149,999&quot;","11000"
"10791","F","1946","single","&quot;G: 130,000 - 149,999&quot;","11000"
"49992","M","1950","single","&quot;I: 170,000 - 189,999&quot;","3000"
"3548","M","1979","single","&quot;I: 170,000 - 189,999&quot;","5000"
"7103","M","1955","single","&quot;I: 170,000 - 189,999&quot;","10000"
"10658","M","1954","single","&quot;I: 170,000 - 189,999&quot;","3000"
"14214","M","1952","single","&quot;I: 170,000 - 189,999&quot;","5000"
"17770","M","1980","single","&quot;I: 170,000 - 189,999&quot;","10000"
"21325","M","1951","single","&quot;I: 170,000 - 189,999&quot;","3000"
"29307","M","1973","married","&quot;C: 50,000 - 69,999&quot;","5000"
"32862","M","1937","","&quot;C: 50,000 - 69,999&quot;","3000"
"39085","M","1943","","&quot;C: 50,000 - 69,999&quot;","3000"
"42640","M","1961","married","&quot;C: 50,000 - 69,999&quot;","5000"
"19602","M","1927","","&quot;C: 50,000 - 69,999&quot;","3000"
"46418","M","1932","","&quot;C: 50,000 - 69,999&quot;","3000"
"49974","M","1931","married","&quot;C: 50,000 - 69,999&quot;","5000"
"42651","F","1956","single","&quot;D: 70,000 - 89,999&quot;","3000"
"19713","F","1948","married","&quot;D: 70,000 - 89,999&quot;","5000"
"46429","F","1967","","&quot;D: 70,000 - 89,999&quot;","10000"
"49985","F","1958","single","&quot;D: 70,000 - 89,999&quot;","3000"
"3541","F","1969","married","&quot;D: 70,000 - 89,999&quot;","5000"
"7096","F","1963","","&quot;D: 70,000 - 89,999&quot;","10000"
"10651","F","1980","single","&quot;D: 70,000 - 89,999&quot;","3000"
"14207","F","1949","married","&quot;D: 70,000 - 89,999&quot;","5000"
"17763","F","1952","","&quot;D: 70,000 - 89,999&quot;","10000"
"21318","F","1941","single","&quot;D: 70,000 - 89,999&quot;","3000"
"24874","F","1941","married","&quot;D: 70,000 - 89,999&quot;","5000"
"28429","F","1943","","&quot;D: 70,000 - 89,999&quot;","10000"
"31984","F","1939","single","&quot;D: 70,000 - 89,999&quot;","3000"
"35541","F","1979","married","&quot;D: 70,000 - 89,999&quot;","5000"
"38207","F","1966","married","&quot;D: 70,000 - 89,999&quot;","5000"
"41762","F","1934","","&quot;D: 70,000 - 89,999&quot;","10000"
"45317","F","1938","single","&quot;D: 70,000 - 89,999&quot;","3000"
"10824","F","1982","single","&quot;D: 70,000 - 89,999&quot;","3000"
"45541","F","1973","married","&quot;D: 70,000 - 89,999&quot;","5000"
"49096","F","1961","","&quot;D: 70,000 - 89,999&quot;","10000"
"2652","F","1930","single","&quot;D: 70,000 - 89,999&quot;","3000"
"6207","F","1974","married","&quot;D: 70,000 - 89,999&quot;","5000"
"9762","F","1940","","&quot;D: 70,000 - 89,999&quot;","10000"
"13319","F","1944","single","&quot;D: 70,000 - 89,999&quot;","3000"
"16874","F","1937","married","&quot;D: 70,000 - 89,999&quot;","5000"
"20429","F","1975","","&quot;D: 70,000 - 89,999&quot;","10000"
"23985","F","1946","single","&quot;D: 70,000 - 89,999&quot;","3000"
"27540","F","1945","married","&quot;D: 70,000 - 89,999&quot;","5000"
"31096","F","1942","","&quot;D: 70,000 - 89,999&quot;","10000"
"34652","F","1960","single","&quot;D: 70,000 - 89,999&quot;","3000"
"36429","F","1959","","&quot;D: 70,000 - 89,999&quot;","10000"
"39985","F","1978","single","&quot;D: 70,000 - 89,999&quot;","3000"
"43540","F","1932","married","&quot;D: 70,000 - 89,999&quot;","5000"
"28602","F","1957","","&quot;D: 70,000 - 89,999&quot;","10000"
"47318","F","1933","single","&quot;D: 70,000 - 89,999&quot;","3000"
"50873","F","1976","married","&quot;D: 70,000 - 89,999&quot;","5000"
"30262","M","1958","single","&quot;F: 110,000 - 129,999&quot;","9000"
"49121","M","1955","single","&quot;I: 170,000 - 189,999&quot;","5000"
"2677","M","1952","single","&quot;I: 170,000 - 189,999&quot;","10000"
"6232","M","1965","single","&quot;I: 170,000 - 189,999&quot;","3000"
"9787","M","1971","single","&quot;I: 170,000 - 189,999&quot;","5000"
"13344","M","1954","single","&quot;I: 170,000 - 189,999&quot;","10000"
"16899","M","1953","single","&quot;I: 170,000 - 189,999&quot;","3000"
"20454","M","1953","single","&quot;I: 170,000 - 189,999&quot;","5000"
"24010","M","1972","single","&quot;I: 170,000 - 189,999&quot;","10000"
"27565","M","1963","single","&quot;I: 170,000 - 189,999&quot;","3000"
